"=""Exposure Id""","=""Type""","=""Country""","=""ISO3""","=""Region""","=""Name""","=""Exposure Lower""","=""Exposure Mean""","=""Exposure Upper""","=""Year""","=""Pollutant""","=""Pollutant Name""","=""Region Name""","=""Units"""
117581,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""8.88""","=""9.08""","=""9.28""","=""2007""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117582,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""8.49""","=""8.67""","=""8.85""","=""2008""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117583,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""8.03""","=""8.22""","=""8.41""","=""2009""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117557,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""7.58""","=""7.8""","=""8.02""","=""2010""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117558,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""7.15""","=""7.37""","=""7.61""","=""2011""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117559,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""7.37""","=""7.59""","=""7.83""","=""2012""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117560,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""7.07""","=""7.26""","=""7.48""","=""2013""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117561,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""7.16""","=""7.38""","=""7.61""","=""2014""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117562,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""6.91""","=""7.12""","=""7.33""","=""2015""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117563,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""6.23""","=""6.41""","=""6.61""","=""2016""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117564,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""6.83""","=""7.04""","=""7.27""","=""2017""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117565,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""6.88""","=""7.09""","=""7.31""","=""2018""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117566,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""6.03""","=""6.23""","=""6.43""","=""2019""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
117567,"=""country""","=""Canada""","=""CAN""","=""country""","=""Canada""","=""6.27""","=""6.57""","=""6.87""","=""2020""","=""pm25""","=""PM<sub>2.5</sub>""","=""Country""","=""µg/m3"""
,"=""""","=""""",,,,,,,,,,,
,"=""citation""","=""Health Effects Institute. 2024. State of Global Air 2024. www.stateofglobalair.org [accessed: 9/27/2025]. Data source: Global Burden of Disease Study 2020. IHME, 2024.""",,,,,,,,,,,
